206,30,558,24
618,20,559,31
236,58,560,14
370,7,561,31
637,37,546,43
64,55,566,0
594,14,568,42
726,29,570,21
374,0,575,39
663,37,548,43
294,0,580,38
588,10,581,28
147,21,582,13
47,10,584,30
553,20,585,42
232,27,587,55
67,24,595,28
624,21,596,9
485,17,597,21
131,7,599,55
201,27,601,17
151,15,602,18
537,38,603,27
86,17,606,0
41,6,607,61
300,59,608,20
619,52,609,7
261,2,611,29
373,27,612,6
150,6,614,51
240,48,615,10
657,26,616,58
713,13,617,23
93,27,620,30
749,10,621,36
22,13,622,31
304,45,623,38
179,17,625,24
505,28,630,35
627,33,628,6
25,13,631,30
295,14,632,13
244,43,634,14
498,35,646,45
550,44,647,52
690,34,648,21
600,6,651,55
738,24,652,31
278,51,654,0
260,24,656,31
45,35,658,52
551,7,660,52
758,28,664,21
503,48,667,31
276,7,682,23
76,38,671,13
479,24,684,22
307,32,686,29
640,26,672,16
674,20,676,38
677,16,678,30
675,26,679,23
673,14,680,24
415,17,691,42
567,0,698,35
495,13,704,31
426,16,705,14
692,17,707,37
66,21,711,69
424,46,712,21
214,10,716,30
471,10,714,35
642,18,717,40
409,7,719,30
649,13,720,14
613,7,721,31
543,20,723,21
470,29,725,28
177,3,727,48
571,34,728,44
120,41,730,48
638,42,731,31
729,29,732,39
239,24,733,21
122,32,734,33
422,37,736,31
459,19,739,30
639,28,740,47
573,14,741,51
467,21,745,35
125,51,746,12
751,7,748,82
21,12,750,45
695,35,752,28
296,59,753,7
453,17,754,14
79,23,760,13
317,0,761,48
366,20,702,51
225,24,768,48
27,17,354,7
70,27,464,13
626,10,465,16
355,24,645,14
696,9,392,17
146,35,454,21
143,3,502,45
330,3,524,28
83,21,766,9
280,20,1,45
233,24,4,43
317,26,5,3
335,13,11,33
750,42,13,40
564,17,14,42
331,38,15,24
26,21,17,20
654,14,20,23
360,24,21,29
78,14,23,36
740,14,25,31
713,51,29,27
715,34,31,38
417,6,34,38
168,27,38,30
614,53,41,0
602,13,43,16
152,27,44,63
405,7,45,20
546,24,46,28
328,7,48,55
656,51,54,0
646,30,55,33
596,31,57,21
337,7,58,13
402,24,60,21
540,13,61,48
587,31,63,17
273,9,64,27
240,24,66,27
630,29,67,21
582,28,72,48
542,28,75,14
270,37,76,59
128,17,79,64
652,7,80,20
437,49,82,14
267,0,86,38
277,47,87,31
326,22,88,27
184,42,93,7
132,7,94,37
133,20,97,35
650,31,99,28
306,90,100,0
720,3,102,24
142,47,103,14
404,30,104,7
109,14,105,59
290,31,106,7
711,19,107,35
237,28,108,27
384,31,111,40
185,28,114,7
456,28,116,42
118,26,117,44
228,77,119,34
50,6,120,44
566,21,121,24
2,23,122,42
530,18,123,21
487,63,125,53
324,6,127,37
754,10,129,34
518,35,131,10
223,14,136,45
597,20,137,14
246,31,138,21
90,13,139,27
89,32,141,14
227,10,144,17
734,0,145,28
112,24,148,14
166,17,154,24
259,35,150,28
407,17,151,24
411,18,160,28
69,21,163,49
768,10,167,42
561,37,169,17
549,10,172,28
264,42,173,0
323,13,176,28
691,34,177,13
489,0,178,49
573,21,181,55
305,21,182,28
481,35,183,6
247,23,186,41
507,31,189,3
303,28,193,20
53,29,195,23
631,49,196,10
430,7,197,45
475,21,198,54
389,44,199,23
19,14,200,45
698,54,201,21
174,7,203,42
732,42,210,38
721,34,211,31
567,22,212,25
258,23,214,45
229,56,217,7
398,13,220,28
669,23,221,48
205,3,226,19
24,35,230,49
622,52,232,0
263,27,239,35
509,14,241,37
225,30,242,27
514,37,243,31
578,20,244,17
8,10,251,23
556,28,252,35
101,14,261,7
84,51,262,7
158,22,268,35
400,61,269,20
171,21,275,7
528,27,276,41
12,33,278,52
130,38,279,23
460,49,281,21
377,35,283,45
164,40,284,42
468,20,286,55
394,42,287,25
157,17,288,56
544,0,292,35
736,10,294,20
338,10,295,45
527,19,296,59
511,17,297,12
92,14,300,48
9,31,301,16
434,30,302,22
695,24,304,38
216,0,310,44
609,0,313,90
124,23,316,45
32,20,318,24
134,24,320,35
651,59,321,6
190,13,325,35
155,0,333,44
30,16,336,34
209,30,339,31
748,68,342,30
448,44,346,0
701,62,347,0
660,24,348,28
162,6,349,48
525,22,350,77
359,21,353,56
379,21,357,69
218,28,327,42
332,24,364,7
535,24,365,17
440,47,367,14
271,58,369,32
499,17,372,31
299,6,373,51
192,14,375,50
595,13,385,16
81,23,391,24
478,20,396,24
140,26,399,27
352,23,403,48
447,7,408,34
575,52,409,14
719,7,410,21
224,14,415,34
414,27,418,38
580,45,422,10
421,34,424,43
366,12,362,30
522,0,426,45
554,34,429,21
428,12,431,35
175,3,436,34
159,42,438,28
563,38,450,41
432,10,453,7
147,31,455,14
697,7,457,30
483,35,458,45
254,7,466,44
42,14,467,42
477,14,469,46
728,42,470,21
745,63,471,0
712,70,473,13
406,39,479,7
612,26,482,16
274,37,484,30
388,30,485,20
586,27,486,30
515,17,444,38
585,40,445,7
476,39,494,36
647,28,488,34
266,50,497,33
3,17,500,21
598,17,501,7
687,52,503,7
49,40,505,28
39,32,508,35
555,24,512,38
329,14,519,49
285,0,520,24
376,14,526,40
568,14,529,35
74,14,531,45
71,46,533,7
610,24,536,6
616,31,537,28
682,47,539,19
314,7,543,52
723,38,557,45
334,20,559,17
767,22,562,26
291,27,545,21
33,9,547,7
238,21,565,25
570,30,569,32
632,0,572,42
293,42,576,45
219,42,579,38
85,23,583,27
289,21,588,7
472,27,589,45
36,24,590,41
541,14,591,21
521,28,592,34
204,56,594,14
452,31,600,37
351,12,601,20
153,27,604,34
538,20,605,17
68,0,607,19
584,49,613,7
234,0,619,22
451,20,623,14
361,38,550,22
753,30,551,32
59,25,552,24
272,35,553,7
401,28,627,54
741,26,628,14
386,28,633,30
416,10,634,20
442,31,636,17
635,55,637,14
496,34,638,27
6,47,641,28
504,76,642,21
356,21,643,59
420,23,644,20
730,14,639,10
7,33,640,14
733,17,648,35
615,41,649,18
10,38,653,21
419,20,657,13
156,7,662,49
446,45,663,17
341,38,664,14
435,10,665,21
95,24,666,48
371,29,670,36
599,52,681,14
249,24,685,31
606,28,689,34
677,14,673,27
679,22,674,40
678,7,675,20
676,14,680,21
170,41,693,28
671,34,694,10
532,17,699,34
560,41,690,48
358,62,706,59
215,19,708,10
315,42,709,23
449,7,710,61
202,7,714,47
213,59,718,13
593,14,722,29
661,13,724,20
571,0,725,41
73,17,726,20
149,6,729,47
298,38,731,14
378,21,735,38
37,8,737,17
393,16,738,38
517,38,742,13
363,30,743,33
257,43,744,41
382,28,746,14
490,18,747,21
413,40,749,35
510,59,751,14
260,10,756,35
439,63,757,6
345,3,758,34
308,7,760,23
395,0,761,38
207,26,762,20
18,14,763,52
704,10,765,24
235,35,703,13
581,38,769,28
180,31,165,14
684,21,374,27
707,63,380,0
692,35,523,7
412,3,759,49
577,13,659,37
354,37,35,20
191,13,126,16
125,7,235,42
667,34,617,16
372,36,220,31
671,27,233,56
686,21,441,45
493,52,480,3
516,27,626,20
211,51,709,20
618,24,1,31
582,32,2,37
20,31,3,34
91,21,5,0
634,13,6,35
499,14,7,38
532,28,10,35
60,2,11,7
322,0,18,49
613,36,19,23
39,28,22,14
542,45,24,0
172,41,26,20
355,7,27,52
488,14,30,34
40,51,32,10
445,14,36,21
590,28,33,31
471,0,42,71
721,0,47,13
466,24,48,41
573,24,50,17
397,20,51,49
652,14,53,52
759,27,59,14
619,44,65,0
102,19,66,23
611,10,68,56
243,28,69,7
460,22,70,35
64,15,71,28
465,24,77,45
116,38,80,20
283,21,81,10
668,20,83,56
214,10,84,53
76,25,85,28
524,65,87,22
114,44,90,27
539,7,92,13
468,30,95,26
503,21,96,17
263,16,98,31
514,35,99,15
41,19,101,42
428,29,103,33
467,62,104,3
457,44,109,21
702,52,110,24
88,14,112,52
188,28,113,41
423,20,115,33
424,50,118,43
639,21,122,43
663,13,130,24
681,16,131,24
530,45,132,6
293,59,133,21
564,22,134,15
513,17,135,18
431,14,142,16
227,0,145,42
144,22,147,48
512,6,148,44
210,56,149,27
481,20,154,14
44,24,155,7
279,24,156,17
127,56,157,7
141,21,158,20
16,21,159,31
253,21,161,18
163,26,162,8
396,30,168,17
451,10,174,16
390,30,175,21
725,7,177,14
381,0,179,34
523,21,180,42
183,61,182,0
353,31,185,37
73,22,190,17
383,19,192,21
738,27,195,34
591,31,197,25
576,41,199,30
402,49,200,28
347,18,201,34
290,43,202,0
716,42,204,48
117,34,205,27
164,34,206,61
152,35,207,34
62,21,208,35
413,40,209,14
484,17,213,44
274,16,215,41
278,79,216,12
672,17,221,32
340,30,225,27
435,21,228,37
367,30,230,21
600,50,232,10
67,25,234,20
648,27,236,10
17,41,237,62
97,54,238,14
711,28,240,3
330,10,242,14
318,0,244,21
138,27,245,30
37,21,246,28
703,7,249,42
612,34,255,40
261,21,259,69
23,28,260,31
568,21,262,17
553,14,266,45
57,7,265,63
606,49,267,21
4,56,270,26
506,35,271,52
189,17,272,48
121,37,273,34
268,31,277,21
643,27,282,14
683,31,284,21
286,21,285,45
761,23,287,24
334,17,291,35
581,42,294,23
526,20,297,26
276,0,300,34
169,49,302,19
546,24,303,21
492,10,306,44
231,20,307,17
212,35,308,34
248,31,309,28
12,37,310,17
629,17,312,24
584,29,315,42
491,47,321,7
21,28,323,35
747,30,329,50
254,23,328,40
536,27,332,34
320,40,335,20
364,16,337,6
572,41,338,20
105,23,341,36
655,7,343,6
365,44,344,59
473,9,346,27
556,31,348,35
751,0,350,77
605,30,326,0
325,35,352,12
624,34,356,13
589,30,357,45
136,45,358,10
160,27,363,45
137,33,366,8
153,13,368,28
167,49,370,7
345,28,371,35
292,34,376,28
391,13,377,21
217,0,378,37
280,27,384,42
505,17,385,19
662,17,386,47
690,27,387,34
597,45,388,34
565,30,389,20
247,28,392,21
476,24,393,27
724,21,399,45
166,27,400,52
628,35,401,70
106,53,404,50
658,24,405,17
374,17,406,74
43,48,407,3
482,23,411,13
151,31,412,38
641,24,414,17
327,36,416,13
301,31,417,28
616,45,419,34
712,49,421,19
288,15,425,30
239,28,426,49
541,57,430,39
129,0,432,24
625,31,433,7
93,20,434,31
305,0,437,61
100,0,439,66
75,14,440,38
194,34,442,27
52,42,443,28
583,3,446,35
139,56,449,21
444,17,448,24
314,3,453,7
72,13,455,17
56,17,459,40
124,25,461,20
422,0,469,22
398,30,472,33
520,38,475,30
580,27,477,42
252,45,478,17
111,31,483,30
746,13,487,51
275,0,489,7
123,56,490,23
317,38,494,45
171,13,495,28
731,14,496,52
55,45,498,27
336,7,504,27
497,14,507,42
342,28,510,56
394,21,511,28
226,42,515,41
229,34,517,0
531,19,518,0
94,38,519,43
700,0,521,51
316,55,522,10
509,23,525,45
768,28,535,27
333,76,540,21
408,42,544,7
427,22,554,49
187,20,555,6
543,7,557,38
458,0,559,17
693,17,561,42
562,27,563,17
45,21,566,14
351,20,567,27
726,23,569,35
403,0,570,27
470,7,571,0
710,29,574,15
410,3,575,34
633,21,548,45
218,38,578,27
436,10,579,24
547,7,585,49
29,14,586,41
452,23,587,20
769,10,588,35
666,33,593,25
529,47,594,27
313,45,595,21
375,33,596,3
657,7,598,63
319,42,599,49
552,42,602,38
501,45,603,28
295,30,604,31
58,0,610,66
607,38,614,20
107,34,615,26
170,21,620,38
13,7,621,55
63,30,622,27
108,3,549,21
717,24,550,14
527,48,551,34
609,7,630,24
627,21,631,35
331,42,632,20
46,24,636,26
193,18,635,27
311,48,638,50
592,28,644,21
298,34,646,24
642,24,647,61
534,27,640,31
744,55,649,7
349,55,650,21
15,7,651,45
89,7,653,56
500,34,654,17
140,7,656,43
420,39,660,41
78,0,661,49
119,10,665,21
608,17,682,38
409,24,684,45
31,3,687,21
450,10,688,36
438,54,689,51
673,3,675,31
679,27,676,33
674,63,677,49
680,38,678,0
224,28,691,55
380,19,692,30
418,14,694,21
186,14,696,48
79,24,698,14
462,41,699,43
128,34,701,41
664,21,697,19
763,13,704,31
538,21,705,13
223,20,706,22
165,9,707,59
729,41,708,38
502,35,713,31
143,10,715,41
38,41,718,42
479,29,719,26
257,42,720,24
474,28,722,51
727,30,728,2
25,17,730,14
685,35,732,31
181,28,734,20
742,28,735,62
289,28,736,14
669,14,737,30
558,31,739,38
196,48,740,17
120,42,741,41
373,24,743,14
714,13,745,52
241,14,748,19
339,41,749,35
176,42,750,0
304,38,752,10
382,42,753,12
723,45,754,7
250,24,755,53
54,7,756,35
369,35,757,26
670,38,758,48
601,10,760,31
61,27,762,3
733,7,764,59
178,38,765,21
454,10,767,23
463,31,219,34
548,34,279,31
301,38,521,35
507,27,590,13
586,35,143,31
148,24,167,59
248,7,307,63
688,7,4,31
32,7,6,48
8,43,9,41
3,24,12,69
749,59,13,34
592,13,14,27
267,7,16,34
108,15,17,21
310,10,20,28
232,12,22,34
724,31,23,28
639,7,25,65
549,13,26,10
504,47,30,7
645,14,35,38
251,39,34,33
563,34,37,29
396,12,38,21
622,37,39,40
259,59,41,27
412,6,43,51
540,14,44,56
273,41,45,12
313,48,49,47
145,49,50,27
757,9,52,72
494,34,53,21
558,45,56,0
332,47,58,0
207,14,61,17
115,34,62,64
533,10,64,54
630,20,65,23
579,27,70,19
352,27,73,54
24,17,75,24
399,47,78,29
701,17,79,52
269,0,82,32
689,14,86,41
116,20,91,43
682,28,92,14
302,14,93,24
554,38,95,14
389,15,97,27
614,63,101,15
649,7,102,40
457,21,105,24
240,23,107,30
371,55,109,28
559,25,111,29
326,0,112,28
449,35,114,49
515,28,117,36
402,13,119,15
573,10,120,62
71,38,121,21
94,6,123,44
426,35,124,13
249,3,125,42
201,41,128,49
453,6,129,17
490,9,132,56
228,34,134,27
77,7,136,59
362,22,137,16
574,7,139,10
54,20,140,23
72,21,144,58
2,12,147,52
155,34,152,15
632,10,153,34
68,31,150,0
59,23,151,24
425,27,157,14
87,35,158,37
255,32,160,6
69,10,162,21
99,10,163,47
739,49,164,27
437,69,166,0
370,27,169,21
561,50,170,38
535,35,174,25
339,3,176,51
18,6,171,8
122,40,181,27
154,0,183,35
434,17,184,36
705,24,187,28
583,45,188,20
585,24,189,23
282,35,192,41
194,33,193,6
730,35,196,14
729,7,210,35
601,23,212,21
556,10,213,34
594,28,214,31
742,26,217,7
626,17,223,35
727,38,224,14
448,31,226,37
735,14,229,39
173,0,230,28
179,17,231,10
146,41,233,31
172,56,237,35
98,49,239,47
510,18,241,21
650,19,243,20
456,7,245,41
659,33,246,52
135,28,250,23
168,7,252,27
755,10,253,45
391,41,254,10
262,27,258,37
700,6,263,56
367,7,264,56
439,27,271,0
321,14,274,41
495,45,275,18
141,10,277,31
545,52,280,13
48,35,283,41
206,41,284,16
324,17,288,47
294,7,289,24
714,21,290,0
483,44,291,41
238,0,293,35
420,7,296,48
498,34,298,27
363,21,299,12
442,12,303,14
653,10,304,27
400,42,305,14
567,36,308,19
433,32,309,28
646,34,311,37
496,41,312,48
557,65,314,16
461,17,316,41
393,23,317,16
418,7,318,29
74,57,319,54
200,0,320,12
765,51,322,13
570,5,325,55
89,17,330,21
651,63,331,35
762,6,333,39
647,7,336,69
242,24,340,27
751,34,342,49
341,28,345,20
698,33,347,5
760,21,351,0
90,39,353,40
696,21,358,28
40,20,327,23
185,69,359,14
209,21,360,42
717,7,361,42
536,14,364,7
752,25,365,34
338,0,368,46
306,23,369,21
737,23,372,26
482,20,373,41
719,26,374,23
265,14,375,15
328,10,377,28
156,56,379,35
165,35,380,14
441,49,381,7
551,14,382,24
596,29,383,25
522,21,390,24
486,14,394,45
511,28,395,7
208,34,397,10
221,17,398,50
569,34,403,10
202,0,404,34
376,10,408,52
406,81,409,0
684,23,410,13
743,17,411,14
750,36,413,35
571,20,415,41
644,14,417,35
477,29,422,6
51,41,423,7
205,0,424,28
198,17,427,34
197,10,431,23
430,13,428,59
60,13,435,34
219,24,436,12
662,38,446,41
292,38,447,31
270,45,454,31
1,37,458,31
186,17,462,20
281,6,463,64
175,23,464,30
81,26,466,20
106,6,467,49
429,12,468,16
691,20,470,15
104,26,471,14
421,86,473,7
520,29,474,31
5,0,476,49
575,35,479,13
297,20,480,0
182,3,481,23
718,31,484,10
366,10,485,51
215,19,487,24
346,9,444,56
266,47,445,13
704,38,489,3
708,0,491,7
100,0,492,49
761,7,493,38
33,31,497,33
220,41,499,3
278,21,500,7
537,35,501,41
715,35,502,37
67,46,505,45
443,10,506,18
63,28,508,21
350,42,509,10
161,41,513,7
349,45,514,10
392,16,516,12
378,3,517,7
707,26,523,3
268,24,524,30
748,23,525,34
287,24,526,6
348,33,527,27
329,7,530,65
203,38,532,13
589,20,534,6
88,20,538,24
300,59,539,0
103,51,541,17
440,8,542,29
344,34,544,44
191,17,560,24
11,19,564,35
635,10,546,17
272,41,547,27
199,37,565,10
204,41,568,31
133,6,576,41
27,30,577,3
588,48,580,28
469,23,581,16
455,7,582,8
709,14,584,66
142,42,591,14
286,34,593,59
234,12,595,28
110,21,597,49
531,48,599,28
587,24,600,25
572,24,604,14
555,36,605,33
159,42,606,37
528,21,608,35
385,49,609,27
337,0,610,41
607,54,611,17
47,37,613,20
603,28,616,44
29,31,617,41
384,33,618,10
323,15,621,39
643,35,624,6
686,0,625,36
407,23,552,14
36,36,553,35
740,21,627,62
631,45,628,33
638,27,629,37
113,63,633,21
578,21,634,41
46,58,637,21
416,30,641,49
550,17,642,24
387,24,648,35
195,34,652,37
216,0,654,58
756,29,656,15
295,66,657,0
566,12,658,51
260,36,661,21
386,42,663,41
670,20,664,23
335,10,665,29
459,51,683,48
722,36,666,20
31,32,667,42
766,8,668,46
472,38,669,39
518,47,681,14
562,20,671,17
149,7,685,24
96,0,687,35
357,42,672,21
676,43,673,8
675,3,674,31
680,49,677,28
678,31,679,38
180,22,692,23
620,10,693,19
623,36,695,35
744,28,711,21
118,22,712,20
84,31,716,14
615,21,720,17
315,48,721,7
432,17,723,20
728,33,725,17
190,21,726,28
236,28,733,7
227,0,734,31
80,10,738,49
401,22,741,37
42,0,745,40
235,42,746,12
519,27,747,12
660,49,753,27
543,21,754,14
697,13,758,45
602,17,759,38
178,24,763,14
126,34,764,35
388,13,702,66
732,39,703,36
450,3,767,31
512,41,768,46
736,14,769,59
245,24,27,21
731,14,55,17
685,35,729,17
446,56,156,10
524,21,158,7
665,27,200,26
217,30,766,14
25,41,2,21
37,13,4,17
365,47,10,31
435,15,11,21
654,14,12,24
274,56,15,21
689,19,16,10
275,22,18,45
176,44,21,0
656,21,23,7
503,56,29,38
416,54,32,24
547,20,36,38
272,27,33,20
414,14,40,20
151,20,43,21
61,25,44,27
211,26,47,28
377,13,48,31
120,27,50,24
369,3,52,17
78,5,54,30
164,14,56,6
602,14,59,38
134,7,60,31
397,14,62,50
600,35,63,41
261,7,68,62
650,28,69,35
45,42,71,52
734,42,72,21
599,70,74,54
347,20,79,65
5,6,80,35
481,38,82,7
517,10,83,28
555,24,88,17
359,40,90,60
530,33,94,14
506,33,100,18
745,51,104,12
471,14,106,46
66,14,107,35
26,19,108,33
485,27,110,31
279,29,113,44
51,41,115,14
476,10,116,48
421,27,118,52
236,35,126,20
425,21,127,20
698,28,128,21
161,47,135,7
764,14,136,59
659,35,138,36
661,35,140,10
671,17,146,37
703,24,149,28
762,17,152,14
400,27,154,7
540,27,155,41
86,32,159,26
514,27,162,0
692,30,165,18
718,34,168,0
693,21,169,27
17,46,172,50
171,7,178,42
309,21,179,51
144,32,181,42
437,42,182,10
605,21,187,30
130,46,188,43
648,31,191,27
46,28,194,21
91,43,195,14
142,24,197,17
474,38,198,66
133,20,199,27
467,82,202,7
752,31,203,29
84,35,204,3
712,37,205,17
333,49,207,50
423,17,208,23
568,49,214,31
3,48,216,24
244,24,218,17
175,30,219,52
499,17,221,24
392,27,223,10
725,13,224,10
147,21,227,13
65,31,234,34
487,35,235,13
124,30,239,27
141,24,242,14
163,14,243,7
516,20,247,10
625,56,248,13
746,14,249,24
253,70,250,0
644,20,251,55
753,10,252,63
283,57,254,0
101,28,259,55
522,17,263,40
189,20,266,56
383,29,265,91
438,56,267,28
167,9,268,6
183,70,269,28
233,41,270,38
658,20,273,17
608,3,276,35
20,24,278,31
464,28,281,6
624,20,282,31
95,9,285,21
475,26,286,20
544,10,287,38
477,27,289,10
404,12,290,40
458,27,291,23
480,3,292,34
588,23,294,14
572,21,295,28
682,31,300,21
34,12,301,21
620,27,302,24
757,0,306,42
500,30,310,20
312,38,311,10
385,14,313,48
754,0,314,37
426,45,316,21
518,27,319,12
13,16,323,36
157,31,324,21
225,34,330,38
81,21,328,3
215,61,331,14
111,45,334,17
119,10,335,36
332,42,337,14
604,59,338,20
621,42,339,13
277,24,340,17
758,13,341,20
226,66,346,6
296,27,348,34
342,7,350,54
212,32,351,0
375,82,356,0
645,3,354,31
35,48,355,41
413,14,360,51
610,49,364,7
255,41,363,30
75,26,367,14
93,27,370,37
105,48,371,21
411,0,373,49
394,38,376,7
229,16,378,6
344,63,379,21
523,51,380,35
483,20,384,30
548,48,386,54
560,33,387,36
238,7,389,28
466,48,391,24
213,52,396,0
260,7,399,14
320,0,402,17
73,26,403,21
719,7,406,62
409,0,410,63
407,49,412,20
9,27,417,0
551,0,420,62
581,35,422,14
702,22,362,28
593,7,429,42
103,27,430,6
541,10,428,40
231,16,433,17
170,49,434,35
492,24,439,63
264,27,440,3
307,16,441,31
637,17,442,7
271,59,443,21
353,21,449,14
117,47,448,40
454,10,450,21
695,20,451,28
232,0,452,63
723,31,453,13
122,41,455,7
670,34,457,37
284,31,459,7
436,0,460,48
98,24,461,25
696,38,462,31
672,26,472,52
374,21,479,49
478,10,484,28
699,20,486,21
473,0,444,79
497,34,445,25
329,27,490,20
629,27,498,34
361,18,504,14
609,3,505,39
22,25,508,35
525,55,510,60
87,36,512,38
424,35,515,21
123,26,519,21
427,38,520,23
447,27,526,31
28,3,527,49
716,35,529,36
390,14,532,42
121,42,533,27
372,20,534,7
623,10,535,30
58,7,536,49
657,24,537,52
326,17,538,28
173,6,542,53
432,24,543,17
92,26,528,28
722,36,554,17
38,24,556,21
129,0,557,51
683,17,558,53
184,7,561,49
76,52,563,42
228,24,564,53
618,30,545,47
293,50,565,23
405,49,566,25
190,34,569,76
352,32,570,65
177,38,571,6
741,45,573,14
114,51,574,34
97,28,576,31
694,7,578,24
463,22,579,20
145,49,582,28
721,14,584,39
507,38,585,21
502,56,586,24
431,28,591,14
8,31,592,35
258,17,594,30
192,49,596,23
616,38,598,17
308,26,601,17
419,34,603,49
150,19,607,18
614,56,611,7
299,8,612,61
257,35,615,20
595,17,619,20
587,20,622,41
237,13,549,24
336,21,550,14
759,41,552,13
590,7,553,28
77,58,626,27
49,19,630,14
401,7,631,66
368,41,632,3
7,7,634,30
546,32,636,13
303,17,635,22
640,14,641,45
67,51,642,14
57,14,643,34
30,45,647,35
196,38,639,48
174,24,653,31
382,17,660,45
663,26,662,38
109,14,664,32
143,14,667,31
398,20,669,34
575,47,684,10
381,16,686,37
85,42,688,14
675,24,676,20
673,12,678,40
677,24,679,30
674,17,680,21
201,19,701,26
345,27,697,6
733,43,690,35
322,12,704,31
112,27,705,13
465,10,706,44
180,30,707,28
321,24,708,27
613,38,709,31
139,7,710,21
687,33,713,28
42,14,714,35
488,14,717,35
756,21,724,27
325,30,726,17
470,14,727,17
415,21,728,35
627,34,730,20
125,49,732,24
668,28,735,12
580,34,736,38
220,35,737,24
206,31,739,42
628,44,740,30
160,7,743,24
132,52,747,16
509,6,748,31
209,20,750,45
241,61,751,13
513,30,755,13
567,21,760,0
489,21,763,35
495,14,765,16
148,10,768,45
469,56,769,17
317,33,652,35
53,31,738,35
393,24,494,21
149,14,125,41
354,48,138,7
633,17,583,7
210,31,685,7
713,19,503,7
113,31,663,34
559,24,1,10
144,35,2,13
654,26,3,34
327,46,6,41
301,43,8,48
708,17,15,24
549,17,17,21
765,14,18,24
500,28,20,13
600,19,22,39
440,76,24,46
237,14,26,53
586,31,31,26
737,45,32,19
379,7,37,63
452,34,39,33
104,6,42,34
533,28,45,36
635,24,46,38
62,10,51,30
739,35,56,0
624,6,57,25
364,27,58,0
333,26,61,34
649,7,66,37
609,3,67,48
41,6,68,62
569,42,73,35
230,10,75,0
767,17,76,20
223,38,77,31
140,47,78,34
48,9,81,10
529,21,84,28
344,24,85,31
16,7,86,16
768,59,87,35
340,10,89,20
169,52,93,10
715,20,96,33
565,14,97,28
316,38,98,35
162,28,99,13
744,14,102,20
431,19,103,30
545,34,111,0
605,31,112,38
710,56,114,57
208,7,115,42
346,6,117,73
473,14,118,82
320,34,119,28
551,17,120,72
64,45,121,22
582,48,122,53
132,17,123,41
263,20,124,27
543,27,129,23
156,3,130,48
389,57,133,10
755,34,135,6
225,13,141,24
428,27,142,38
617,13,143,16
181,27,145,35
72,0,147,58
268,10,148,17
611,0,150,14
552,14,151,24
250,14,161,52
459,56,164,42
305,14,166,41
484,14,168,21
370,35,170,59
108,38,172,20
367,19,173,0
10,21,174,17
70,13,175,16
728,20,177,35
489,0,171,34
380,13,180,63
82,7,183,43
302,14,184,28
90,12,185,26
486,38,186,7
36,30,189,31
570,35,190,10
265,45,192,0
25,17,196,20
564,49,200,19
79,60,201,21
365,31,203,17
683,7,206,49
155,0,207,24
584,54,211,27
21,56,209,84
252,16,213,21
38,18,215,53
12,54,216,6
735,41,217,7
694,0,218,56
221,7,220,37
444,36,226,33
11,42,228,6
83,20,229,40
63,70,232,0
688,37,233,35
321,25,235,35
690,21,236,60
576,56,238,7
342,7,241,42
418,0,244,27
441,44,248,3
14,16,251,19
513,0,253,60
299,0,255,21
240,28,257,45
204,38,258,22
54,26,260,21
607,70,261,0
214,31,262,14
159,32,267,21
563,40,270,42
306,17,271,13
585,31,272,38
92,23,276,40
330,23,277,20
466,23,283,7
558,26,284,29
198,48,286,5
127,20,288,14
199,6,293,35
368,33,295,21
660,28,296,44
451,16,304,54
309,26,307,57
278,49,310,21
613,32,315,39
634,17,318,13
763,43,322,27
403,17,325,37
94,20,329,15
610,34,332,20
60,23,335,30
642,7,336,44
536,44,337,20
153,56,338,7
360,48,339,3
670,31,341,45
105,42,345,35
128,44,347,20
420,31,348,37
243,18,349,34
308,34,351,6
726,56,352,14
574,20,353,38
472,17,357,52
246,31,355,45
449,34,359,35
30,9,361,7
373,35,363,22
597,56,366,7
506,10,369,21
410,59,374,7
643,3,375,41
254,7,377,28
527,34,382,62
356,49,383,36
65,33,385,32
764,41,387,7
110,10,388,47
328,33,391,37
358,27,392,52
287,37,395,34
423,17,397,38
182,7,400,31
740,13,401,28
273,33,405,22
59,28,407,24
511,26,408,31
479,42,409,17
612,47,411,29
13,20,413,10
456,3,414,41
537,25,419,13
205,29,421,6
448,49,424,21
485,21,362,34
324,3,425,31
461,38,426,49
285,17,427,42
591,27,430,19
754,6,432,36
179,6,433,24
134,39,435,40
463,16,436,22
154,7,437,52
606,13,438,49
443,3,439,51
557,62,453,20
280,27,458,48
460,38,464,21
136,55,465,10
290,14,467,69
736,21,469,57
224,17,470,14
202,14,471,38
554,38,474,34
429,45,475,14
294,9,477,17
556,56,478,10
526,24,480,22
269,17,481,44
743,17,482,27
334,13,483,34
249,23,487,20
331,10,491,49
52,28,492,35
376,14,493,73
178,10,495,19
550,0,488,35
298,41,496,42
553,21,497,35
640,24,499,23
234,20,505,13
33,7,507,35
510,44,509,31
158,20,512,21
69,34,514,44
599,33,518,28
490,14,519,63
666,45,520,28
34,20,521,37
239,14,522,24
165,31,523,29
167,27,524,10
751,14,525,56
747,10,530,45
187,21,538,41
152,28,540,25
197,27,541,17
264,42,542,13
300,12,528,38
705,7,555,41
126,35,560,27
450,17,562,13
194,31,546,38
266,35,547,14
601,21,567,24
19,7,571,37
406,42,575,39
188,51,548,59
27,20,578,15
281,21,579,62
769,21,580,56
289,27,581,18
